-0.5, -0.25, -0.1, i, 0.1, 0.25, 0.5, 0.75, 1.0, 1.25, 1.5
0.00, 0.48, 31.39, 52, 72.61, 103.52, 155.04, 206.56, 258.07, 309.59, 361.11
0.00, 1.31, 32.33, 53, 73.67, 104.69, 156.37, 208.06, 259.75, 311.44, 363.12
0.00, 2.15, 33.26, 54, 74.74, 105.85, 157.70, 209.55, 261.40, 313.24, 365.09
0.00, 3.00, 34.20, 55, 75.80, 107.00, 159.01, 211.01, 263.01, 315.02, 367.02
0.00, 3.85, 35.14, 56, 76.86, 108.15, 160.30, 212.45, 264.60, 316.75, 368.90
0.00, 4.71, 36.08, 57, 77.92, 109.29, 161.58, 213.87, 266.17, 318.46, 370.75
0.00, 5.57, 37.03, 58, 78.97, 110.43, 162.85, 215.28, 267.70, 320.13, 372.55
0.00, 6.45, 37.98, 59, 80.02, 111.55, 164.11, 216.66, 269.22, 321.77, 374.32
0.00, 7.32, 38.93, 60, 81.07, 112.68, 165.35, 218.03, 270.71, 323.38, 376.06
0.00, 8.21, 39.88, 61, 82.12, 113.79, 166.59, 219.38, 272.17, 324.96, 377.76
0.00, 9.10, 40.84, 62, 83.16, 114.90, 167.81, 220.71, 273.62, 326.52, 379.42
0.00, 9.99, 41.80, 63, 84.20, 116.01, 169.02, 222.03, 275.04, 328.05, 381.06
0.00, 10.89, 42.76, 64, 85.24, 117.11, 170.22, 223.33, 276.44, 329.55, 382.66
0.00, 11.79, 43.72, 65, 86.28, 118.21, 171.41, 224.62, 277.82, 331.03, 384.23
0.00, 12.70, 44.68, 66, 87.32, 119.30, 172.59, 225.89, 279.18, 332.48, 385.77
0.00, 13.62, 45.65, 67, 88.35, 120.38, 173.76, 227.14, 280.52, 333.90, 387.29
0.00, 14.54, 46.62, 68, 89.38, 121.46, 174.92, 228.39, 281.85, 335.31, 388.77
0.00, 15.46, 47.58, 69, 90.42, 122.54, 176.08, 229.62, 283.15, 336.69, 390.23
0.00, 16.39, 48.56, 70, 91.44, 123.61, 177.22, 230.83, 284.44, 338.05, 391.66
0.00, 17.32, 49.53, 71, 92.47, 124.68, 178.36, 232.04, 285.71, 339.39, 393.07
0.00, 18.26, 50.50, 72, 93.50, 125.74, 179.48, 233.23, 286.97, 340.71, 394.45
0.00, 19.20, 51.48, 73, 94.52, 126.80, 180.60, 234.41, 288.21, 342.01, 395.81
0.00, 20.14, 52.46, 74, 95.54, 127.86, 181.72, 235.57, 289.43, 343.29, 397.15
0.00, 21.09, 53.44, 75, 96.56, 128.91, 182.82, 236.73, 290.64, 344.55, 398.46
0.00, 22.04, 54.42, 76, 97.58, 129.96, 183.92, 237.88, 291.84, 345.79, 399.75
0.00, 23.00, 55.40, 77, 98.60, 131.00, 185.01, 239.01, 293.01, 347.02, 401.02
0.00, 23.95, 56.38, 78, 99.62, 132.05, 186.09, 240.14, 294.18, 348.23, 402.27
0.00, 24.92, 57.37, 79, 100.63, 133.08, 187.17, 241.25, 295.33, 349.42, 403.50
0.00, 25.88, 58.35, 80, 101.65, 134.12, 188.24, 242.35, 296.47, 350.59, 404.71
0.00, 26.85, 59.34, 81, 102.66, 135.15, 189.30, 243.45, 297.60, 351.75, 405.90
0.00, 27.82, 60.33, 82, 103.67, 136.18, 190.36, 244.53, 298.71, 352.89, 407.07
0.00, 28.80, 61.32, 83, 104.68, 137.20, 191.41, 245.61, 299.81, 354.01, 408.22
0.00, 29.77, 62.31, 84, 105.69, 138.23, 192.45, 246.68, 300.90, 355.13, 409.35
0.00, 30.76, 63.30, 85, 106.70, 139.24, 193.49, 247.73, 301.98, 356.22, 410.47
0.00, 31.74, 64.30, 86, 107.70, 140.26, 194.52, 248.78, 303.04, 357.30, 411.56
0.00, 32.73, 65.29, 87, 108.71, 141.27, 195.55, 249.82, 304.10, 358.37, 412.65
0.00, 33.71, 66.29, 88, 109.71, 142.29, 196.57, 250.86, 305.14, 359.43, 413.71
0.00, 34.71, 67.28, 89, 110.72, 143.29, 197.59, 251.88, 306.17, 360.47, 414.76
0.00, 35.70, 68.28, 90, 111.72, 144.30, 198.60, 252.90, 307.20, 361.50, 415.80
0.00, 36.70, 69.28, 91, 112.72, 145.30, 199.60, 253.91, 308.21, 362.51, 416.81
0.00, 37.70, 70.28, 92, 113.72, 146.30, 200.61, 254.91, 309.21, 363.52, 417.82
0.00, 38.70, 71.28, 93, 114.72, 147.30, 201.60, 255.90, 310.20, 364.51, 418.81
0.00, 39.70, 72.28, 94, 115.72, 148.30, 202.59, 256.89, 311.19, 365.48, 419.78
0.00, 40.71, 73.28, 95, 116.72, 149.29, 203.58, 257.87, 312.16, 366.45, 420.74
0.00, 41.72, 74.29, 96, 117.71, 150.28, 204.56, 258.84, 313.13, 367.41, 421.69
0.00, 42.73, 75.29, 97, 118.71, 151.27, 205.54, 259.81, 314.08, 368.35, 422.62
0.00, 43.74, 76.30, 98, 119.70, 152.26, 206.51, 260.77, 315.03, 369.29, 423.54
0.00, 44.76, 77.30, 99, 120.70, 153.24, 207.48, 261.73, 315.97, 370.21, 424.45
0.00, 45.78, 78.31, 100, 121.69, 154.22, 208.45, 262.67, 316.90, 371.12, 425.35
0.00, 46.80, 79.32, 101, 122.68, 155.20, 209.41, 263.61, 317.82, 372.02, 426.23
0.00, 47.82, 80.33, 102, 123.67, 156.18, 210.37, 264.55, 318.73, 372.92, 427.10
0.00, 48.84, 81.34, 103, 124.66, 157.16, 211.32, 265.48, 319.64, 373.80, 427.96
0.00, 49.87, 82.35, 104, 125.65, 158.13, 212.27, 266.40, 320.54, 374.67, 428.81
0.00, 50.89, 83.36, 105, 126.64, 159.11, 213.21, 267.32, 321.43, 375.54, 429.64
0.00, 51.92, 84.37, 106, 127.63, 160.08, 214.16, 268.23, 322.31, 376.39, 430.47
0.00, 52.95, 85.38, 107, 128.62, 161.05, 215.09, 269.14, 323.19, 377.23, 431.28
0.00, 53.99, 86.39, 108, 129.61, 162.01, 216.03, 270.04, 324.06, 378.07, 432.08
1.04, 55.02, 87.41, 109, 130.59, 162.98, 216.96, 270.94, 324.92, 378.90, 432.88
2.11, 56.06, 88.42, 110, 131.58, 163.94, 217.89, 271.83, 325.77, 379.71, 433.66
3.19, 57.10, 89.44, 111, 132.56, 164.90, 218.81, 272.71, 326.62, 380.52, 434.43
4.27, 58.13, 90.45, 112, 133.55, 165.87, 219.73, 273.60, 327.46, 381.33, 435.19
5.35, 59.18, 91.47, 113, 134.53, 166.82, 220.65, 274.47, 328.30, 382.12, 435.94
6.44, 60.22, 92.49, 114, 135.51, 167.78, 221.56, 275.34, 329.12, 382.90, 436.69
7.53, 61.26, 93.51, 115, 136.49, 168.74, 222.47, 276.21, 329.95, 383.68, 437.42
8.62, 62.31, 94.52, 116, 137.48, 169.69, 223.38, 277.07, 330.76, 384.45, 438.14
9.71, 63.36, 95.54, 117, 138.46, 170.64, 224.29, 277.93, 331.57, 385.21, 438.86
10.81, 64.41, 96.56, 118, 139.44, 171.59, 225.19, 278.78, 332.37, 385.97, 439.56
11.91, 65.46, 97.58, 119, 140.42, 172.54, 226.09, 279.63, 333.17, 386.72, 440.26
13.02, 66.51, 98.60, 120, 141.40, 173.49, 226.98, 280.47, 333.96, 387.46, 440.95
14.12, 67.56, 99.62, 121, 142.38, 174.44, 227.88, 281.31, 334.75, 388.19, 441.63
15.23, 68.62, 100.65, 122, 143.35, 175.38, 228.77, 282.15, 335.53, 388.91, 442.30
16.35, 69.67, 101.67, 123, 144.33, 176.33, 229.65, 282.98, 336.31, 389.63, 442.96
17.46, 70.73, 102.69, 124, 145.31, 177.27, 230.54, 283.81, 337.08, 390.35, 443.61
18.58, 71.79, 103.72, 125, 146.28, 178.21, 231.42, 284.63, 337.84, 391.05, 444.26
19.70, 72.85, 104.74, 126, 147.26, 179.15, 232.30, 285.45, 338.60, 391.75, 444.90
20.82, 73.91, 105.76, 127, 148.24, 180.09, 233.18, 286.27, 339.35, 392.44, 445.53
21.95, 74.97, 106.79, 128, 149.21, 181.03, 234.05, 287.08, 340.10, 393.13, 446.16
23.08, 76.04, 107.82, 129, 150.18, 181.96, 234.92, 287.89, 340.85, 393.81, 446.77
24.21, 77.10, 108.84, 130, 151.16, 182.90, 235.79, 288.69, 341.59, 394.48, 447.38
25.34, 78.17, 109.87, 131, 152.13, 183.83, 236.66, 289.49, 342.32, 395.15, 447.98
26.47, 79.24, 110.89, 132, 153.11, 184.76, 237.53, 290.29, 343.05, 395.81, 448.58
27.61, 80.31, 111.92, 133, 154.08, 185.69, 238.39, 291.08, 343.78, 396.47, 449.16
28.75, 81.38, 112.95, 134, 155.05, 186.62, 239.25, 291.87, 344.50, 397.12, 449.74
29.89, 82.45, 113.98, 135, 156.02, 187.55, 240.11, 292.66, 345.21, 397.77, 450.32
31.04, 83.52, 115.01, 136, 156.99, 188.48, 240.96, 293.44, 345.92, 398.40, 450.89
32.18, 84.59, 116.04, 137, 157.96, 189.41, 241.82, 294.22, 346.63, 399.04, 451.45
33.33, 85.67, 117.07, 138, 158.93, 190.33, 242.67, 295.00, 347.33, 399.67, 452.00
34.48, 86.74, 118.10, 139, 159.90, 191.26, 243.52, 295.77, 348.03, 400.29, 452.55
35.64, 87.82, 119.13, 140, 160.87, 192.18, 244.36, 296.54, 348.73, 400.91, 453.09
36.79, 88.90, 120.16, 141, 161.84, 193.10, 245.21, 297.31, 349.42, 401.52, 453.62
37.95, 89.97, 121.19, 142, 162.81, 194.03, 246.05, 298.08, 350.10, 402.13, 454.15
39.11, 91.05, 122.22, 143, 163.78, 194.95, 246.89, 298.84, 350.78, 402.73, 454.68
40.27, 92.13, 123.25, 144, 164.75, 195.87, 247.73, 299.60, 351.46, 403.33, 455.19
41.43, 93.22, 124.29, 145, 165.71, 196.78, 248.57, 300.35, 352.14, 403.92, 455.70
42.60, 94.30, 125.32, 146, 166.68, 197.70, 249.40, 301.10, 352.81, 404.51, 456.21
43.76, 95.38, 126.35, 147, 167.65, 198.62, 250.24, 301.85, 353.47, 405.09, 456.71
44.93, 96.47, 127.39, 148, 168.61, 199.53, 251.07, 302.60, 354.14, 405.67, 457.20
46.10, 97.55, 128.42, 149, 169.58, 200.45, 251.90, 303.35, 354.79, 406.24, 457.69
47.28, 98.64, 129.46, 150, 170.55, 201.36, 252.72, 304.09, 355.45, 406.81, 458.17
48.45, 99.72, 130.49, 151, 171.51, 202.28, 253.55, 304.83, 356.10, 407.38, 458.65
49.63, 100.81, 131.52, 152, 172.48, 203.19, 254.38, 305.56, 356.75, 407.94, 459.13
50.80, 101.90, 132.56, 153, 173.44, 204.10, 255.20, 306.30, 357.39, 408.49, 459.59
51.98, 102.99, 133.60, 154, 174.40, 205.01, 256.02, 307.03, 358.04, 409.05, 460.05
53.16, 104.08, 134.63, 155, 175.37, 205.92, 256.84, 307.76, 358.67, 409.59, 460.51
54.35, 105.17, 135.67, 156, 176.33, 206.83, 257.65, 308.48, 359.31, 410.14, 460.96
55.53, 106.27, 136.71, 157, 177.29, 207.73, 258.47, 309.20, 359.94, 410.67, 461.41
56.72, 107.36, 137.74, 158, 178.26, 208.64, 259.28, 309.93, 360.57, 411.21, 461.85
57.90, 108.45, 138.78, 159, 179.22, 209.55, 260.10, 310.64, 361.19, 411.74, 462.29
59.09, 109.55, 139.82, 160, 180.18, 210.45, 260.91, 311.36, 361.81, 412.27, 462.72
60.28, 110.64, 140.86, 161, 181.14, 211.36, 261.72, 312.07, 362.43, 412.79, 463.15
61.48, 111.74, 141.90, 162, 182.10, 212.26, 262.52, 312.79, 363.05, 413.31, 463.57
62.67, 112.83, 142.93, 163, 183.07, 213.17, 263.33, 313.50, 363.66, 413.83, 463.99
63.87, 113.93, 143.97, 164, 184.03, 214.07, 264.13, 314.20, 364.27, 414.34, 464.40
65.06, 115.03, 145.01, 165, 184.99, 214.97, 264.94, 314.91, 364.88, 414.85, 464.81
66.26, 116.13, 146.05, 166, 185.95, 215.87, 265.74, 315.61, 365.48, 415.35, 465.22
67.46, 117.23, 147.09, 167, 186.91, 216.77, 266.54, 316.31, 366.08, 415.85, 465.62
68.66, 118.33, 148.13, 168, 187.87, 217.67, 267.34, 317.01, 366.68, 416.35, 466.02
69.86, 119.43, 149.17, 169, 188.83, 218.57, 268.14, 317.70, 367.27, 416.84, 466.41
71.07, 120.53, 150.21, 170, 189.79, 219.47, 268.93, 318.40, 367.86, 417.33, 466.80
72.27, 121.64, 151.25, 171, 190.75, 220.36, 269.73, 319.09, 368.45, 417.82, 467.18
73.48, 122.74, 152.30, 172, 191.70, 221.26, 270.52, 319.78, 369.04, 418.30, 467.56
74.69, 123.84, 153.34, 173, 192.66, 222.16, 271.31, 320.47, 369.62, 418.78, 467.94
75.90, 124.95, 154.38, 174, 193.62, 223.05, 272.10, 321.15, 370.21, 419.26, 468.31
77.11, 126.05, 155.42, 175, 194.58, 223.95, 272.89, 321.84, 370.78, 419.73, 468.68
78.32, 127.16, 156.46, 176, 195.54, 224.84, 273.68, 322.52, 371.36, 420.20, 469.04
79.53, 128.27, 157.51, 177, 196.49, 225.73, 274.47, 323.20, 371.93, 420.67, 469.40
80.75, 129.37, 158.55, 178, 197.45, 226.63, 275.25, 323.88, 372.50, 421.13, 469.76
81.96, 130.48, 159.59, 179, 198.41, 227.52, 276.04, 324.55, 373.07, 421.59, 470.11
83.18, 131.59, 160.64, 180, 199.36, 228.41, 276.82, 325.23, 373.64, 422.05, 470.46
84.40, 132.70, 161.68, 181, 200.32, 229.30, 277.60, 325.90, 374.20, 422.50, 470.80
85.62, 133.81, 162.72, 182, 201.28, 230.19, 278.38, 326.57, 374.76, 422.95, 471.14
86.84, 134.92, 163.77, 183, 202.23, 231.08, 279.16, 327.24, 375.32, 423.40, 471.48
88.06, 136.03, 164.81, 184, 203.19, 231.97, 279.94, 327.91, 375.88, 423.85, 471.82
89.28, 137.14, 165.86, 185, 204.14, 232.86, 280.72, 328.57, 376.43, 424.29, 472.15
90.51, 138.25, 166.90, 186, 205.10, 233.75, 281.49, 329.24, 376.98, 424.73, 472.47
91.73, 139.37, 167.95, 187, 206.05, 234.63, 282.27, 329.90, 377.53, 425.16, 472.80
92.96, 140.48, 168.99, 188, 207.01, 235.52, 283.04, 330.56, 378.08, 425.60, 473.12
94.19, 141.59, 170.04, 189, 207.96, 236.41, 283.81, 331.22, 378.62, 426.03, 473.43
95.42, 142.71, 171.08, 190, 208.92, 237.29, 284.58, 331.87, 379.17, 426.46, 473.75
96.65, 143.82, 172.13, 191, 209.87, 238.18, 285.35, 332.53, 379.71, 426.88, 474.06
97.88, 144.94, 173.18, 192, 210.82, 239.06, 286.12, 333.18, 380.24, 427.31, 474.37
99.11, 146.05, 174.22, 193, 211.78, 239.95, 286.89, 333.84, 380.78, 427.73, 474.67
100.34, 147.17, 175.27, 194, 212.73, 240.83, 287.66, 334.49, 381.31, 428.14, 474.97
101.58, 148.29, 176.32, 195, 213.68, 241.71, 288.42, 335.13, 381.85, 428.56, 475.27
102.81, 149.41, 177.36, 196, 214.64, 242.59, 289.19, 335.78, 382.38, 428.97, 475.56
104.05, 150.52, 178.41, 197, 215.59, 243.48, 289.95, 336.43, 382.90, 429.38, 475.86
105.29, 151.64, 179.46, 198, 216.54, 244.36, 290.71, 337.07, 383.43, 429.79, 476.14
106.52, 152.76, 180.50, 199, 217.50, 245.24, 291.48, 337.72, 383.95, 430.19, 476.43
107.76, 153.88, 181.55, 200, 218.45, 246.12, 292.24, 338.36, 384.48, 430.59, 476.71
109.00, 155.00, 182.60, 201, 219.40, 247.00, 293.00, 339.00, 385.00, 430.99, 476.99
110.24, 156.12, 183.65, 202, 220.35, 247.88, 293.76, 339.63, 385.51, 431.39, 477.27
111.49, 157.24, 184.70, 203, 221.30, 248.76, 294.51, 340.27, 386.03, 431.79, 477.54
112.73, 158.36, 185.75, 204, 222.25, 249.64, 295.27, 340.91, 386.54, 432.18, 477.82
113.97, 159.49, 186.79, 205, 223.21, 250.51, 296.03, 341.54, 387.06, 432.57, 478.08
115.22, 160.61, 187.84, 206, 224.16, 251.39, 296.78, 342.17, 387.57, 432.96, 478.35
116.46, 161.73, 188.89, 207, 225.11, 252.27, 297.54, 342.81, 388.07, 433.34, 478.61
117.71, 162.85, 189.94, 208, 226.06, 253.15, 298.29, 343.44, 388.58, 433.73, 478.87
118.96, 163.98, 190.99, 209, 227.01, 254.02, 299.04, 344.06, 389.09, 434.11, 479.13
120.21, 165.10, 192.04, 210, 227.96, 254.90, 299.79, 344.69, 389.59, 434.49, 479.38
121.45, 166.23, 193.09, 211, 228.91, 255.77, 300.55, 345.32, 390.09, 434.86, 479.64
122.70, 167.35, 194.14, 212, 229.86, 256.65, 301.30, 345.94, 390.59, 435.24, 479.89
123.96, 168.48, 195.19, 213, 230.81, 257.52, 302.04, 346.57, 391.09, 435.61, 480.13
125.21, 169.60, 196.24, 214, 231.76, 258.40, 302.79, 347.19, 391.58, 435.98, 480.38
126.46, 170.73, 197.29, 215, 232.71, 259.27, 303.54, 347.81, 392.08, 436.35, 480.62
127.71, 171.86, 198.34, 216, 233.66, 260.14, 304.29, 348.43, 392.57, 436.72, 480.86
128.97, 172.98, 199.39, 217, 234.61, 261.02, 305.03, 349.05, 393.06, 437.08, 481.10
130.22, 174.11, 200.44, 218, 235.56, 261.89, 305.78, 349.67, 393.55, 437.44, 481.33
131.48, 175.24, 201.50, 219, 236.50, 262.76, 306.52, 350.28, 394.04, 437.80, 481.56
132.74, 176.37, 202.55, 220, 237.45, 263.63, 307.26, 350.90, 394.53, 438.16, 481.79
133.99, 177.50, 203.60, 221, 238.40, 264.50, 308.01, 351.51, 395.01, 438.52, 482.02
135.25, 178.63, 204.65, 222, 239.35, 265.37, 308.75, 352.12, 395.50, 438.87, 482.24
136.51, 179.76, 205.70, 223, 240.30, 266.24, 309.49, 352.73, 395.98, 439.22, 482.47
137.77, 180.89, 206.75, 224, 241.25, 267.11, 310.23, 353.34, 396.46, 439.57, 482.69
139.03, 182.02, 207.81, 225, 242.19, 267.98, 310.97, 353.95, 396.94, 439.92, 482.90
140.29, 183.15, 208.86, 226, 243.14, 268.85, 311.71, 354.56, 397.41, 440.27, 483.12
141.56, 184.28, 209.91, 227, 244.09, 269.72, 312.44, 355.17, 397.89, 440.61, 483.33
142.82, 185.41, 210.96, 228, 245.04, 270.59, 313.18, 355.77, 398.36, 440.95, 483.55
144.08, 186.54, 212.02, 229, 245.98, 271.46, 313.92, 356.38, 398.84, 441.30, 483.75
145.35, 187.67, 213.07, 230, 246.93, 272.33, 314.65, 356.98, 399.31, 441.63, 483.96
146.61, 188.81, 214.12, 231, 247.88, 273.19, 315.39, 357.58, 399.78, 441.97, 484.17
147.88, 189.94, 215.18, 232, 248.82, 274.06, 316.12, 358.18, 400.25, 442.31, 484.37
149.14, 191.07, 216.23, 233, 249.77, 274.93, 316.86, 358.78, 400.71, 442.64, 484.57
